seq_id,muni_id,municipal,cal_year,naicscode,naicstitle,avgemp,estab,avgwkwage,adj_year,avgwageadj
151282,352,MAPC Region,2005,511,Publishing Industries,27183,888,,,
151299,352,MAPC Region,2005,512,Motion Picture & Sound Recording Ind,1478,209,,,
151339,352,MAPC Region,2005,517,Telecommunications,9223,352,,,
151316,352,MAPC Region,2005,515,Broadcasting (except Internet),3262,49,,,
151333,352,MAPC Region,2005,516,Internet Publishing and Broadcasting,1146,74,,,
151458,352,MAPC Region,2005,531,Real Estate,21503,2991,,,
151356,352,MAPC Region,2005,518,"ISPs, Search Portals, & Data Processing",6702,193,,,
151373,352,MAPC Region,2005,519,Other Information Services,1424,36,,,
151390,352,MAPC Region,2005,522,Credit Intermediation & Related Activity,34717,1794,,,
151407,352,MAPC Region,2005,523,Financial Investment & Related Activity,37328,1571,,,
151424,352,MAPC Region,2005,524,Insurance Carriers & Related Activities,38224,1783,,,
151441,352,MAPC Region,2005,525,"Funds, Trusts & Other Financial Vehicles",2047,73,,,
151475,352,MAPC Region,2005,532,Rental and Leasing Services,6691,652,,,
151497,352,MAPC Region,2005,541,Professional and Technical Services,173140,15721,,,
151514,352,MAPC Region,2005,551,Management of Companies and Enterprises,38846,528,,,
151548,352,MAPC Region,2005,562,Waste Management and Remediation Service,2326,156,,,
151531,352,MAPC Region,2005,561,Administrative and Support Services,94778,5011,,,
151565,352,MAPC Region,2005,611,Educational Services,136940,1271,,,
151598,352,MAPC Region,2004,622,Hospitals,75547,56,,,
151615,352,MAPC Region,2004,623,Nursing and Residential Care Facilities,36027,779,,,
151632,352,MAPC Region,2004,624,Social Assistance,33192,1758,,,
151700,352,MAPC Region,2004,721,Accommodation,17589,287,,,
151649,352,MAPC Region,2004,711,Performing Arts and Spectator Sports,3811,313,,,
151666,352,MAPC Region,2004,712,"Museums, Parks and Historical Sites",2777,61,,,
151683,352,MAPC Region,2004,713,"Amusement, Gambling & Recreation Ind",17042,931,,,
151717,352,MAPC Region,2004,722,Food Services and Drinking Places,109696,7078,,,
151751,352,MAPC Region,2004,812,Personal and Laundry Services,21031,3098,,,
151734,352,MAPC Region,2004,811,Repair and Maintenance,12945,2497,,,
150615,352,MAPC Region,2004,313,Textile Mills,127,7,,,
151768,352,MAPC Region,2004,813,Membership Organizations & Associations,19097,1867,,,
151785,352,MAPC Region,2004,814,Private Households,7931,6586,,,
151802,352,MAPC Region,2004,921,"Executive, Legislative, & Gen Government",5378,78,,,
151819,352,MAPC Region,2004,922,"Justice, Public Order, and Safety Activi",13207,86,,,
151836,352,MAPC Region,2004,923,Administration of Human Resource Program,170,7,,,
151853,352,MAPC Region,2004,924,Administration of Environmental Programs,2839,13,,,
151870,352,MAPC Region,2004,925,Community and Housing Program Admin,2002,9,,,
151887,352,MAPC Region,2004,926,Administration of Economic Programs,5611,55,,,
151904,352,MAPC Region,2004,928,National Security & International Affair,914,8,,,
150431,352,MAPC Region,2004,101,Goods-Producing Domain,209002,13161,,,
150448,352,MAPC Region,2004,102,Service-Providing Domain,1544869,90039,,,
150465,352,MAPC Region,2004,111,Crop Production,70,8,,,
150482,352,MAPC Region,2004,114,"Fishing, Hunting and Trapping",298,110,,,
150513,352,MAPC Region,2004,212,Mining (except Oil and Gas),31,3,,,
150499,352,MAPC Region,2004,115,Agriculture & Forestry Support Activity,47,12,,,
150523,352,MAPC Region,2004,221,Utilities,3906,49,,,
150540,352,MAPC Region,2004,236,Construction of Buildings,16931,2793,,,
150557,352,MAPC Region,2004,237,Heavy and Civil Engineering Construction,6830,351,,,
150574,352,MAPC Region,2004,238,Specialty Trade Contractors,45722,5731,,,
150591,352,MAPC Region,2004,311,Food Manufacturing,8615,329,,,
150621,352,MAPC Region,2004,314,Textile Product Mills,204,28,,,
150638,352,MAPC Region,2004,315,Apparel Manufacturing,881,23,,,
150655,352,MAPC Region,2004,316,Leather and Allied Product Manufacturing,312,9,,,
150669,352,MAPC Region,2004,321,Wood Product Manufacturing,534,27,,,
150686,352,MAPC Region,2004,322,Paper Manufacturing,1340,24,,,
150703,352,MAPC Region,2004,323,Printing and Related Support Activities,6754,505,,,
150717,352,MAPC Region,2004,324,Petroleum & Coal Products Manufacturing,190,3,,,
150722,352,MAPC Region,2004,325,Chemical Manufacturing,6069,111,,,
150739,352,MAPC Region,2004,326,Plastics & Rubber Products Manufacturing,1444,46,,,
150756,352,MAPC Region,2004,327,Nonmetallic Mineral Product Mfg,269,19,,,
150774,352,MAPC Region,2004,332,Fabricated Metal Product Manufacturing,9795,542,,,
150808,352,MAPC Region,2004,334,Computer and Electronic Product Mfg,32673,392,,,
150791,352,MAPC Region,2004,333,Machinery Manufacturing,5332,125,,,
150825,352,MAPC Region,2004,335,Electrical Equipment and Appliances,1480,40,,,
150842,352,MAPC Region,2004,336,Transportation Equipment Manufacturing,948,16,,,
150859,352,MAPC Region,2004,337,Furniture and Related Product Mfg,951,105,,,
150876,352,MAPC Region,2004,339,Miscellaneous Manufacturing,5652,253,,,
150893,352,MAPC Region,2004,423,"Merchant Wholesalers, Durable Goods",36753,2401,,,
150910,352,MAPC Region,2004,424,"Merchant Wholesalers, Nondurable Goods",19793,1142,,,
150927,352,MAPC Region,2004,425,Electronic Markets and Agents/Brokers,10970,2733,,,
150944,352,MAPC Region,2004,441,Motor Vehicle and Parts Dealers,17070,787,,,
150961,352,MAPC Region,2004,442,Furniture and Home Furnishings Stores,6925,677,,,
150978,352,MAPC Region,2004,443,Electronics and Appliance Stores,6743,623,,,
150995,352,MAPC Region,2004,444,Building Material & Garden Supply Stores,9729,560,,,
151012,352,MAPC Region,2004,445,Food and Beverage Stores,40641,2135,,,
151029,352,MAPC Region,2004,446,Health and Personal Care Stores,12839,821,,,
151046,352,MAPC Region,2004,447,Gasoline Stations,4529,874,,,
151063,352,MAPC Region,2004,448,Clothing and Clothing Accessories Stores,23659,1763,,,
151080,352,MAPC Region,2004,451,Sporting Goods/Hobby/Book/Music Stores,9465,816,,,
151097,352,MAPC Region,2004,452,General Merchandise Stores,15382,150,,,
151114,352,MAPC Region,2004,453,Miscellaneous Store Retailers,10704,1422,,,
151131,352,MAPC Region,2004,454,Nonstore Retailers,3508,424,,,
151148,352,MAPC Region,2004,481,Air Transportation,8158,56,,,
151179,352,MAPC Region,2004,484,Truck Transportation,5528,526,,,
151196,352,MAPC Region,2004,485,Transit and Ground Passenger Transport,3446,213,,,
151213,352,MAPC Region,2004,487,Scenic and Sightseeing Transportation,936,21,,,
151247,352,MAPC Region,2004,492,Couriers and Messengers,2567,106,,,
151230,352,MAPC Region,2004,488,Support Activities for Transportation,5092,304,,,
151264,352,MAPC Region,2004,493,Warehousing and Storage,2173,51,,,
151281,352,MAPC Region,2004,511,Publishing Industries,25664,1014,,,
151298,352,MAPC Region,2004,512,Motion Picture & Sound Recording Ind,1656,222,,,
151315,352,MAPC Region,2004,515,Broadcasting (except Internet),3666,51,,,
151338,352,MAPC Region,2004,517,Telecommunications,8921,370,,,
151332,352,MAPC Region,2004,516,Internet Publishing and Broadcasting,1427,105,,,
151581,352,MAPC Region,2004,621,Ambulatory Health Care Services,64576,5546,,,
151355,352,MAPC Region,2004,518,"ISPs, Search Portals, & Data Processing",5664,196,,,
151372,352,MAPC Region,2004,519,Other Information Services,1304,33,,,
151389,352,MAPC Region,2004,522,Credit Intermediation & Related Activity,34207,1771,,,
151457,352,MAPC Region,2004,531,Real Estate,20682,3014,,,
151406,352,MAPC Region,2004,523,Financial Investment & Related Activity,36147,1551,,,
151423,352,MAPC Region,2004,524,Insurance Carriers & Related Activities,36890,1871,,,
151440,352,MAPC Region,2004,525,"Funds, Trusts & Other Financial Vehicles",1917,76,,,
151474,352,MAPC Region,2004,532,Rental and Leasing Services,6993,706,,,
151491,352,MAPC Region,2004,533,"Lessors, Nonfinancial Intangible Assets",35,7,,,
151496,352,MAPC Region,2004,541,Professional and Technical Services,168324,16568,,,
151513,352,MAPC Region,2004,551,Management of Companies and Enterprises,36855,507,,,
151530,352,MAPC Region,2004,561,Administrative and Support Services,93582,5273,,,
151547,352,MAPC Region,2004,562,Waste Management and Remediation Service,2498,168,,,
151564,352,MAPC Region,2004,611,Educational Services,128802,1240,,,
150430,352,MAPC Region,2003,101,Goods-Producing Domain,218232,12751,,,
150447,352,MAPC Region,2003,102,Service-Providing Domain,1547469,88076,,,
150464,352,MAPC Region,2003,111,Crop Production,121,12,,,
150481,352,MAPC Region,2003,114,"Fishing, Hunting and Trapping",264,102,,,
150498,352,MAPC Region,2003,115,Agriculture & Forestry Support Activity,68,18,,,
150522,352,MAPC Region,2003,221,Utilities,4291,46,,,
150539,352,MAPC Region,2003,236,Construction of Buildings,16637,2573,,,
150556,352,MAPC Region,2003,237,Heavy and Civil Engineering Construction,10796,356,,,
150573,352,MAPC Region,2003,238,Specialty Trade Contractors,45739,5452,,,
150590,352,MAPC Region,2003,311,Food Manufacturing,8724,341,,,
150614,352,MAPC Region,2003,313,Textile Mills,119,9,,,
150620,352,MAPC Region,2003,314,Textile Product Mills,359,33,,,
150637,352,MAPC Region,2003,315,Apparel Manufacturing,810,26,,,
150654,352,MAPC Region,2003,316,Leather and Allied Product Manufacturing,285,11,,,
150668,352,MAPC Region,2003,321,Wood Product Manufacturing,508,31,,,
150685,352,MAPC Region,2003,322,Paper Manufacturing,1021,24,,,
150702,352,MAPC Region,2003,323,Printing and Related Support Activities,6929,507,,,
150721,352,MAPC Region,2003,325,Chemical Manufacturing,7245,110,,,
150738,352,MAPC Region,2003,326,Plastics & Rubber Products Manufacturing,1385,45,,,
150755,352,MAPC Region,2003,327,Nonmetallic Mineral Product Mfg,283,17,,,
150773,352,MAPC Region,2003,332,Fabricated Metal Product Manufacturing,9537,546,,,
150790,352,MAPC Region,2003,333,Machinery Manufacturing,4910,135,,,
150807,352,MAPC Region,2003,334,Computer and Electronic Product Mfg,34283,411,,,
150824,352,MAPC Region,2003,335,Electrical Equipment and Appliances,1614,42,,,
150841,352,MAPC Region,2003,336,Transportation Equipment Manufacturing,1020,20,,,
150858,352,MAPC Region,2003,337,Furniture and Related Product Mfg,1144,128,,,
150875,352,MAPC Region,2003,339,Miscellaneous Manufacturing,6006,253,,,
150892,352,MAPC Region,2003,423,"Merchant Wholesalers, Durable Goods",39350,2527,,,
150909,352,MAPC Region,2003,424,"Merchant Wholesalers, Nondurable Goods",19790,1126,,,
150926,352,MAPC Region,2003,425,Electronic Markets and Agents/Brokers,10818,2553,,,
150943,352,MAPC Region,2003,441,Motor Vehicle and Parts Dealers,16934,786,,,
150960,352,MAPC Region,2003,442,Furniture and Home Furnishings Stores,6794,668,,,
150977,352,MAPC Region,2003,443,Electronics and Appliance Stores,6710,582,,,
150994,352,MAPC Region,2003,444,Building Material & Garden Supply Stores,8959,546,,,
151011,352,MAPC Region,2003,445,Food and Beverage Stores,41667,2117,,,
151028,352,MAPC Region,2003,446,Health and Personal Care Stores,12806,793,,,
151045,352,MAPC Region,2003,447,Gasoline Stations,4381,864,,,
151062,352,MAPC Region,2003,448,Clothing and Clothing Accessories Stores,23427,1793,,,
151079,352,MAPC Region,2003,451,Sporting Goods/Hobby/Book/Music Stores,9676,860,,,
151096,352,MAPC Region,2003,452,General Merchandise Stores,15424,151,,,
151113,352,MAPC Region,2003,453,Miscellaneous Store Retailers,11158,1444,,,
151130,352,MAPC Region,2003,454,Nonstore Retailers,3598,423,,,
151147,352,MAPC Region,2003,481,Air Transportation,8752,54,,,
151164,352,MAPC Region,2003,483,Water Transportation,33,4,,,
151178,352,MAPC Region,2003,484,Truck Transportation,5679,553,,,
151195,352,MAPC Region,2003,485,Transit and Ground Passenger Transport,3447,180,,,
151212,352,MAPC Region,2003,487,Scenic and Sightseeing Transportation,938,21,,,
151229,352,MAPC Region,2003,488,Support Activities for Transportation,5153,312,,,
151246,352,MAPC Region,2003,492,Couriers and Messengers,2627,124,,,
151263,352,MAPC Region,2003,493,Warehousing and Storage,2144,48,,,
151280,352,MAPC Region,2003,511,Publishing Industries,25415,1018,,,
151297,352,MAPC Region,2003,512,Motion Picture & Sound Recording Ind,1773,234,,,
151314,352,MAPC Region,2003,515,Broadcasting (except Internet),3656,40,,,
151331,352,MAPC Region,2003,516,Internet Publishing and Broadcasting,1598,106,,,
151337,352,MAPC Region,2003,517,Telecommunications,10043,352,,,
151354,352,MAPC Region,2003,518,"ISPs, Search Portals, & Data Processing",5337,203,,,
151371,352,MAPC Region,2003,519,Other Information Services,1349,34,,,
151388,352,MAPC Region,2003,522,Credit Intermediation & Related Activity,33817,1719,,,
151405,352,MAPC Region,2003,523,Financial Investment & Related Activity,37828,1451,,,
151422,352,MAPC Region,2003,524,Insurance Carriers & Related Activities,37315,1853,,,
151439,352,MAPC Region,2003,525,"Funds, Trusts & Other Financial Vehicles",1940,72,,,
151456,352,MAPC Region,2003,531,Real Estate,20637,2895,,,
151473,352,MAPC Region,2003,532,Rental and Leasing Services,6999,715,,,
151490,352,MAPC Region,2003,533,"Lessors, Nonfinancial Intangible Assets",19,4,,,
151495,352,MAPC Region,2003,541,Professional and Technical Services,165434,16219,,,
151512,352,MAPC Region,2003,551,Management of Companies and Enterprises,37034,518,,,
151529,352,MAPC Region,2003,561,Administrative and Support Services,91630,5279,,,
151546,352,MAPC Region,2003,562,Waste Management and Remediation Service,2311,144,,,
151563,352,MAPC Region,2003,611,Educational Services,127005,1160,,,
151580,352,MAPC Region,2003,621,Ambulatory Health Care Services,63534,5470,,,
151597,352,MAPC Region,2003,622,Hospitals,72308,54,,,
151614,352,MAPC Region,2003,623,Nursing and Residential Care Facilities,35914,778,,,
151631,352,MAPC Region,2003,624,Social Assistance,32642,1721,,,
151648,352,MAPC Region,2003,711,Performing Arts and Spectator Sports,3669,276,,,
151665,352,MAPC Region,2003,712,"Museums, Parks and Historical Sites",2940,62,,,
151699,352,MAPC Region,2003,721,Accommodation,17620,291,,,
151682,352,MAPC Region,2003,713,"Amusement, Gambling & Recreation Ind",16428,902,,,
151716,352,MAPC Region,2003,722,Food Services and Drinking Places,107971,6884,,,
151733,352,MAPC Region,2003,811,Repair and Maintenance,13555,2447,,,
151750,352,MAPC Region,2003,812,Personal and Laundry Services,21019,3025,,,
151767,352,MAPC Region,2003,813,Membership Organizations & Associations,19426,1842,,,
151784,352,MAPC Region,2003,814,Private Households,7567,6089,,,
151801,352,MAPC Region,2003,921,"Executive, Legislative, & Gen Government",5790,73,,,
151818,352,MAPC Region,2003,922,"Justice, Public Order, and Safety Activi",15294,112,,,
151835,352,MAPC Region,2003,923,Administration of Human Resource Program,181,6,,,
151852,352,MAPC Region,2003,924,Administration of Environmental Programs,3144,12,,,
151869,352,MAPC Region,2003,925,Community and Housing Program Admin,2041,8,,,
151886,352,MAPC Region,2003,926,Administration of Economic Programs,6016,52,,,
151903,352,MAPC Region,2003,928,National Security & International Affair,1154,9,,,
151596,352,MAPC Region,2002,622,Hospitals,71406,47,,,
151613,352,MAPC Region,2002,623,Nursing and Residential Care Facilities,35931,773,,,
151630,352,MAPC Region,2002,624,Social Assistance,31995,1702,,,
151647,352,MAPC Region,2002,711,Performing Arts and Spectator Sports,4187,285,,,
151664,352,MAPC Region,2002,712,"Museums, Parks and Historical Sites",3040,57,,,
151681,352,MAPC Region,2002,713,"Amusement, Gambling & Recreation Ind",15668,796,,,
151698,352,MAPC Region,2002,721,Accommodation,17588,280,,,
151715,352,MAPC Region,2002,722,Food Services and Drinking Places,108485,6764,,,
151732,352,MAPC Region,2002,811,Repair and Maintenance,13485,2408,,,
151749,352,MAPC Region,2002,812,Personal and Laundry Services,20901,2900,,,
151766,352,MAPC Region,2002,813,Membership Organizations & Associations,20000,1791,,,
151783,352,MAPC Region,2002,814,Private Households,7233,5674,,,
151800,352,MAPC Region,2002,921,"Executive, Legislative, & Gen Government",6430,77,,,
151817,352,MAPC Region,2002,922,"Justice, Public Order, and Safety Activi",15431,107,,,
151834,352,MAPC Region,2002,923,Administration of Human Resource Program,192,6,,,
151851,352,MAPC Region,2002,924,Administration of Environmental Programs,3559,14,,,
151868,352,MAPC Region,2002,925,Community and Housing Program Admin,2128,8,,,
151885,352,MAPC Region,2002,926,Administration of Economic Programs,4585,49,,,
151902,352,MAPC Region,2002,928,National Security & International Affair,1188,8,,,
150429,352,MAPC Region,2002,101,Goods-Producing Domain,233258,12405,,,
150446,352,MAPC Region,2002,102,Service-Providing Domain,1584508,86449,,,
150480,352,MAPC Region,2002,114,"Fishing, Hunting and Trapping",323,111,,,
150463,352,MAPC Region,2002,111,Crop Production,117,13,,,
150497,352,MAPC Region,2002,115,Agriculture & Forestry Support Activity,84,21,,,
150521,352,MAPC Region,2002,221,Utilities,4387,51,,,
150538,352,MAPC Region,2002,236,Construction of Buildings,16747,2388,,,
150555,352,MAPC Region,2002,237,Heavy and Civil Engineering Construction,8692,323,,,
150572,352,MAPC Region,2002,238,Specialty Trade Contractors,46554,5194,,,
150589,352,MAPC Region,2002,311,Food Manufacturing,9405,351,,,
150606,352,MAPC Region,2002,312,Beverage & Tobacco Product Manufacturing,210,3,,,
150613,352,MAPC Region,2002,313,Textile Mills,228,16,,,
150619,352,MAPC Region,2002,314,Textile Product Mills,490,35,,,
150636,352,MAPC Region,2002,315,Apparel Manufacturing,981,40,,,
150653,352,MAPC Region,2002,316,Leather and Allied Product Manufacturing,304,11,,,
150667,352,MAPC Region,2002,321,Wood Product Manufacturing,552,34,,,
150684,352,MAPC Region,2002,322,Paper Manufacturing,781,20,,,
150701,352,MAPC Region,2002,323,Printing and Related Support Activities,7720,528,,,
150720,352,MAPC Region,2002,325,Chemical Manufacturing,7301,123,,,
150737,352,MAPC Region,2002,326,Plastics & Rubber Products Manufacturing,1892,62,,,
150754,352,MAPC Region,2002,327,Nonmetallic Mineral Product Mfg,110,10,,,
150772,352,MAPC Region,2002,332,Fabricated Metal Product Manufacturing,10080,564,,,
150789,352,MAPC Region,2002,333,Machinery Manufacturing,4569,103,,,
150806,352,MAPC Region,2002,334,Computer and Electronic Product Mfg,33895,388,,,
150823,352,MAPC Region,2002,335,Electrical Equipment and Appliances,2242,47,,,
150840,352,MAPC Region,2002,336,Transportation Equipment Manufacturing,1275,18,,,
150857,352,MAPC Region,2002,337,Furniture and Related Product Mfg,1355,143,,,
150874,352,MAPC Region,2002,339,Miscellaneous Manufacturing,5075,224,,,
150891,352,MAPC Region,2002,423,"Merchant Wholesalers, Durable Goods",40340,2594,,,
150908,352,MAPC Region,2002,424,"Merchant Wholesalers, Nondurable Goods",20751,1119,,,
150925,352,MAPC Region,2002,425,Electronic Markets and Agents/Brokers,10770,2449,,,
150942,352,MAPC Region,2002,441,Motor Vehicle and Parts Dealers,16643,764,,,
150959,352,MAPC Region,2002,442,Furniture and Home Furnishings Stores,7237,638,,,
151027,352,MAPC Region,2002,446,Health and Personal Care Stores,13334,815,,,
150976,352,MAPC Region,2002,443,Electronics and Appliance Stores,6783,576,,,
150993,352,MAPC Region,2002,444,Building Material & Garden Supply Stores,9717,583,,,
151010,352,MAPC Region,2002,445,Food and Beverage Stores,40243,2004,,,
151044,352,MAPC Region,2002,447,Gasoline Stations,4510,853,,,
151061,352,MAPC Region,2002,448,Clothing and Clothing Accessories Stores,23970,1805,,,
151078,352,MAPC Region,2002,451,Sporting Goods/Hobby/Book/Music Stores,10303,887,,,
151095,352,MAPC Region,2002,452,General Merchandise Stores,15049,140,,,
151112,352,MAPC Region,2002,453,Miscellaneous Store Retailers,11787,1483,,,
151129,352,MAPC Region,2002,454,Nonstore Retailers,3373,406,,,
151146,352,MAPC Region,2002,481,Air Transportation,9492,52,,,
151163,352,MAPC Region,2002,483,Water Transportation,35,6,,,
151177,352,MAPC Region,2002,484,Truck Transportation,5827,560,,,
151194,352,MAPC Region,2002,485,Transit and Ground Passenger Transport,3561,190,,,
151211,352,MAPC Region,2002,487,Scenic and Sightseeing Transportation,835,20,,,
151279,352,MAPC Region,2002,511,Publishing Industries,28172,1083,,,
151228,352,MAPC Region,2002,488,Support Activities for Transportation,5651,315,,,
151245,352,MAPC Region,2002,492,Couriers and Messengers,2767,127,,,
151262,352,MAPC Region,2002,493,Warehousing and Storage,1835,44,,,
151296,352,MAPC Region,2002,512,Motion Picture & Sound Recording Ind,2134,274,,,
151313,352,MAPC Region,2002,515,Broadcasting (except Internet),3770,51,,,
151336,352,MAPC Region,2002,517,Telecommunications,10142,351,,,
151330,352,MAPC Region,2002,516,Internet Publishing and Broadcasting,1933,113,,,
151353,352,MAPC Region,2002,518,"ISPs, Search Portals, & Data Processing",5600,217,,,
151370,352,MAPC Region,2002,519,Other Information Services,1389,30,,,
151387,352,MAPC Region,2002,522,Credit Intermediation & Related Activity,33221,1684,,,
151404,352,MAPC Region,2002,523,Financial Investment & Related Activity,43382,1434,,,
151421,352,MAPC Region,2002,524,Insurance Carriers & Related Activities,38254,1865,,,
151455,352,MAPC Region,2002,531,Real Estate,20350,2668,,,
151438,352,MAPC Region,2002,525,"Funds, Trusts & Other Financial Vehicles",2100,65,,,
151579,352,MAPC Region,2002,621,Ambulatory Health Care Services,63444,5412,,,
151472,352,MAPC Region,2002,532,Rental and Leasing Services,7025,684,,,
151494,352,MAPC Region,2002,541,Professional and Technical Services,172254,15914,,,
151489,352,MAPC Region,2002,533,"Lessors, Nonfinancial Intangible Assets",39,7,,,
151511,352,MAPC Region,2002,551,Management of Companies and Enterprises,35682,501,,,
151528,352,MAPC Region,2002,561,Administrative and Support Services,94160,5309,,,
151545,352,MAPC Region,2002,562,Waste Management and Remediation Service,2744,153,,,
151562,352,MAPC Region,2002,611,Educational Services,131456,1091,,,
151595,352,MAPC Region,2001,622,Hospitals,66244,45,,,
151612,352,MAPC Region,2001,623,Nursing and Residential Care Facilities,35701,817,,,
151629,352,MAPC Region,2001,624,Social Assistance,30729,1639,,,
151646,352,MAPC Region,2001,711,Performing Arts and Spectator Sports,4132,276,,,
151663,352,MAPC Region,2001,712,"Museums, Parks and Historical Sites",3003,59,,,
151680,352,MAPC Region,2001,713,"Amusement, Gambling & Recreation Ind",14826,750,,,
151697,352,MAPC Region,2001,721,Accommodation,19451,281,,,
151765,352,MAPC Region,2001,813,Membership Organizations & Associations,19606,1752,,,
151714,352,MAPC Region,2001,722,Food Services and Drinking Places,106250,6539,,,
151731,352,MAPC Region,2001,811,Repair and Maintenance,13760,2356,,,
151748,352,MAPC Region,2001,812,Personal and Laundry Services,20950,2835,,,
151782,352,MAPC Region,2001,814,Private Households,7175,5249,,,
151799,352,MAPC Region,2001,921,"Executive, Legislative, & Gen Government",7432,78,,,
151816,352,MAPC Region,2001,922,"Justice, Public Order, and Safety Activi",16331,107,,,
151833,352,MAPC Region,2001,923,Administration of Human Resource Program,151,6,,,
151850,352,MAPC Region,2001,924,Administration of Environmental Programs,3800,15,,,
151867,352,MAPC Region,2001,925,Community and Housing Program Admin,2133,8,,,
151884,352,MAPC Region,2001,926,Administration of Economic Programs,5007,48,,,
151901,352,MAPC Region,2001,928,National Security & International Affair,1248,7,,,
150428,352,MAPC Region,2001,101,Goods-Producing Domain,254073,12192,,,
150445,352,MAPC Region,2001,102,Service-Providing Domain,1623278,84649,,,
150462,352,MAPC Region,2001,111,Crop Production,160,18,,,
150479,352,MAPC Region,2001,114,"Fishing, Hunting and Trapping",299,110,,,
150496,352,MAPC Region,2001,115,Agriculture & Forestry Support Activity,105,21,,,
150520,352,MAPC Region,2001,221,Utilities,4607,47,,,
150537,352,MAPC Region,2001,236,Construction of Buildings,16513,2163,,,
150554,352,MAPC Region,2001,237,Heavy and Civil Engineering Construction,11418,377,,,
150571,352,MAPC Region,2001,238,Specialty Trade Contractors,46686,4991,,,
150839,352,MAPC Region,2001,336,Transportation Equipment Manufacturing,1361,20,,,
150588,352,MAPC Region,2001,311,Food Manufacturing,9964,376,,,
150605,352,MAPC Region,2001,312,Beverage & Tobacco Product Manufacturing,267,5,,,
150618,352,MAPC Region,2001,314,Textile Product Mills,587,33,,,
150612,352,MAPC Region,2001,313,Textile Mills,327,19,,,
150635,352,MAPC Region,2001,315,Apparel Manufacturing,1310,34,,,
150652,352,MAPC Region,2001,316,Leather and Allied Product Manufacturing,360,15,,,
150666,352,MAPC Region,2001,321,Wood Product Manufacturing,543,39,,,
150683,352,MAPC Region,2001,322,Paper Manufacturing,1089,26,,,
150700,352,MAPC Region,2001,323,Printing and Related Support Activities,8881,547,,,
150719,352,MAPC Region,2001,325,Chemical Manufacturing,6263,109,,,
150736,352,MAPC Region,2001,326,Plastics & Rubber Products Manufacturing,2464,69,,,
150753,352,MAPC Region,2001,327,Nonmetallic Mineral Product Mfg,171,15,,,
150771,352,MAPC Region,2001,332,Fabricated Metal Product Manufacturing,11347,585,,,
150788,352,MAPC Region,2001,333,Machinery Manufacturing,6028,142,,,
150805,352,MAPC Region,2001,334,Computer and Electronic Product Mfg,46280,464,,,
150822,352,MAPC Region,2001,335,Electrical Equipment and Appliances,2714,45,,,
150856,352,MAPC Region,2001,337,Furniture and Related Product Mfg,1412,149,,,
150873,352,MAPC Region,2001,339,Miscellaneous Manufacturing,5947,233,,,
150890,352,MAPC Region,2001,423,"Merchant Wholesalers, Durable Goods",42985,2590,,,
150907,352,MAPC Region,2001,424,"Merchant Wholesalers, Nondurable Goods",21305,1141,,,
150924,352,MAPC Region,2001,425,Electronic Markets and Agents/Brokers,11485,2366,,,
150941,352,MAPC Region,2001,441,Motor Vehicle and Parts Dealers,16544,790,,,
150958,352,MAPC Region,2001,442,Furniture and Home Furnishings Stores,7210,637,,,
150975,352,MAPC Region,2001,443,Electronics and Appliance Stores,7384,616,,,
150992,352,MAPC Region,2001,444,Building Material & Garden Supply Stores,9555,596,,,
151009,352,MAPC Region,2001,445,Food and Beverage Stores,41207,1972,,,
151026,352,MAPC Region,2001,446,Health and Personal Care Stores,13322,804,,,
151043,352,MAPC Region,2001,447,Gasoline Stations,4597,854,,,
151060,352,MAPC Region,2001,448,Clothing and Clothing Accessories Stores,24192,1807,,,
151077,352,MAPC Region,2001,451,Sporting Goods/Hobby/Book/Music Stores,10586,889,,,
151094,352,MAPC Region,2001,452,General Merchandise Stores,14923,129,,,
151111,352,MAPC Region,2001,453,Miscellaneous Store Retailers,11869,1476,,,
151128,352,MAPC Region,2001,454,Nonstore Retailers,3819,409,,,
151145,352,MAPC Region,2001,481,Air Transportation,10907,52,,,
151162,352,MAPC Region,2001,483,Water Transportation,50,9,,,
151176,352,MAPC Region,2001,484,Truck Transportation,6305,569,,,
151193,352,MAPC Region,2001,485,Transit and Ground Passenger Transport,3889,185,,,
151210,352,MAPC Region,2001,487,Scenic and Sightseeing Transportation,951,19,,,
151227,352,MAPC Region,2001,488,Support Activities for Transportation,5922,333,,,
151244,352,MAPC Region,2001,492,Couriers and Messengers,2942,121,,,
151261,352,MAPC Region,2001,493,Warehousing and Storage,1772,41,,,
151278,352,MAPC Region,2001,511,Publishing Industries,33412,1161,,,
151295,352,MAPC Region,2001,512,Motion Picture & Sound Recording Ind,2779,283,,,
151312,352,MAPC Region,2001,515,Broadcasting (except Internet),4148,58,,,
151329,352,MAPC Region,2001,516,Internet Publishing and Broadcasting,2000,119,,,
151335,352,MAPC Region,2001,517,Telecommunications,11885,340,,,
151352,352,MAPC Region,2001,518,"ISPs, Search Portals, & Data Processing",7791,264,,,
151369,352,MAPC Region,2001,519,Other Information Services,1390,31,,,
151386,352,MAPC Region,2001,522,Credit Intermediation & Related Activity,32866,1673,,,
151403,352,MAPC Region,2001,523,Financial Investment & Related Activity,45637,1329,,,
151420,352,MAPC Region,2001,524,Insurance Carriers & Related Activities,37881,1848,,,
151437,352,MAPC Region,2001,525,"Funds, Trusts & Other Financial Vehicles",2021,57,,,
151454,352,MAPC Region,2001,531,Real Estate,20277,2604,,,
